rag_place_id,name,province,city,area,address,category,category_main,category_sub,short_description,rating,quality_score,recommended_use,requires_realtime_check,current_images_json,source_url,source,destination_group,official_search_query,image_search_query,wikimedia_search_query,source_page_search_query,notes_for_human_check
SL_0084,Hồ Suối Chiếu,Sơn La,Sơn La,Phù Yên,"Phù Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Phù Yên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Hồ Suối Chiếu Phù Yên Sơn La ảnh chính thức du lịch,Hồ Suối Chiếu Phù Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Hồ Suối Chiếu Phù Yên Sơn La Wikimedia Commons,Hồ Suối Chiếu Phù Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0085,Rừng Đại tướng Võ Nguyên Giáp Phù Yên,Sơn La,Sơn La,Phù Yên,"Gia Phù, Phù Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Phù Yên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Rừng Đại tướng Võ Nguyên Giáp Phù Yên Phù Yên Sơn La ảnh chính thức du lịch,Rừng Đại tướng Võ Nguyên Giáp Phù Yên Phù Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Rừng Đại tướng Võ Nguyên Giáp Phù Yên Phù Yên Sơn La Wikimedia Commons,Rừng Đại tướng Võ Nguyên Giáp Phù Yên Phù Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0089,Đèo Chẹn Phù Yên,Sơn La,Sơn La,Phù Yên,"Phù Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Phù Yên.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Đèo Chẹn Phù Yên Phù Yên Sơn La ảnh chính thức du lịch,Đèo Chẹn Phù Yên Phù Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Đèo Chẹn Phù Yên Phù Yên Sơn La Wikimedia Commons,Đèo Chẹn Phù Yên Phù Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0090,Hang Co Noong,Sơn La,Sơn La,Yên Châu,"Yên Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Yên Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Hang Co Noong Yên Châu Sơn La ảnh chính thức du lịch,Hang Co Noong Yên Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Hang Co Noong Yên Châu Sơn La Wikimedia Commons,Hang Co Noong Yên Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0097,Suối khoáng nóng Hua Păng,Sơn La,Sơn La,Mộc Châu,"Hua Păng, Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Suối khoáng nóng Hua Păng Mộc Châu Sơn La ảnh chính thức du lịch,Suối khoáng nóng Hua Păng Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Suối khoáng nóng Hua Păng Mộc Châu Sơn La Wikimedia Commons,Suối khoáng nóng Hua Păng Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0098,Vườn hồng Mộc Châu,Sơn La,Sơn La,Mộc Châu,"Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Vườn hồng Mộc Châu Mộc Châu Sơn La ảnh chính thức du lịch,Vườn hồng Mộc Châu Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Vườn hồng Mộc Châu Mộc Châu Sơn La Wikimedia Commons,Vườn hồng Mộc Châu Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0100,Vườn cam Mộc Châu,Sơn La,Sơn La,Mộc Châu,"Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Vườn cam Mộc Châu Mộc Châu Sơn La ảnh chính thức du lịch,Vườn cam Mộc Châu Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Vườn cam Mộc Châu Mộc Châu Sơn La Wikimedia Commons,Vườn cam Mộc Châu Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0101,Đồi cỏ 68 Mộc Châu,Sơn La,Sơn La,Mộc Châu,"Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Đồi cỏ 68 Mộc Châu Mộc Châu Sơn La ảnh chính thức du lịch,Đồi cỏ 68 Mộc Châu Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Đồi cỏ 68 Mộc Châu Mộc Châu Sơn La Wikimedia Commons,Đồi cỏ 68 Mộc Châu Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0102,Mộc Châu Retreat,Sơn La,Sơn La,Mộc Châu,"Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Mộc Châu Retreat Mộc Châu Sơn La ảnh chính thức du lịch,Mộc Châu Retreat Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Mộc Châu Retreat Mộc Châu Sơn La Wikimedia Commons,Mộc Châu Retreat Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0105,Chợ đêm Mộc Châu,Sơn La,Sơn La,Mộc Châu,"Thị trấn Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Chợ đêm Mộc Châu Mộc Châu Sơn La ảnh chính thức du lịch,Chợ đêm Mộc Châu Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Chợ đêm Mộc Châu Mộc Châu Sơn La Wikimedia Commons,Chợ đêm Mộc Châu Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0107,Đỉnh Pu Nhi Farm viewpoint,Sơn La,Sơn La,Mộc Châu,"Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Đỉnh Pu Nhi Farm viewpoint Mộc Châu Sơn La ảnh chính thức du lịch,Đỉnh Pu Nhi Farm viewpoint Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Đỉnh Pu Nhi Farm viewpoint Mộc Châu Sơn La Wikimedia Commons,Đỉnh Pu Nhi Farm viewpoint Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0110,Hồ Tiền Phong,Sơn La,Sơn La,Mai Sơn,"Mai Sơn, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mai Sơn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - trung tâm lịch sử,Hồ Tiền Phong Mai Sơn Sơn La ảnh chính thức du lịch,Hồ Tiền Phong Mai Sơn Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Hồ Tiền Phong Mai Sơn Sơn La Wikimedia Commons,Hồ Tiền Phong Mai Sơn Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0113,Thác Tạt Nàng,Sơn La,Sơn La,Vân Hồ,"Vân Hồ, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Vân Hồ.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Thác Tạt Nàng Vân Hồ Sơn La ảnh chính thức du lịch,Thác Tạt Nàng Vân Hồ Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Thác Tạt Nàng Vân Hồ Sơn La Wikimedia Commons,Thác Tạt Nàng Vân Hồ Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0041,Nhà tù Sơn La,Sơn La,Sơn La,TP Sơn La,"TP Sơn La, Sơn La",culture,Văn hóa,Bảo tàng/khu lưu niệm,Điểm bảo tàng/khu lưu niệm tiêu biểu tại TP Sơn La.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - trung tâm lịch sử,Nhà tù Sơn La TP Sơn La Sơn La ảnh chính thức du lịch,Nhà tù Sơn La TP Sơn La Sơn La Bảo tàng/khu lưu niệm ảnh địa điểm du lịch,Nhà tù Sơn La TP Sơn La Sơn La Wikimedia Commons,Nhà tù Sơn La TP Sơn La Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0042,Bảo tàng tỉnh Sơn La,Sơn La,Sơn La,TP Sơn La,"TP Sơn La, Sơn La",culture,Văn hóa,Bảo tàng/khu lưu niệm,Điểm bảo tàng/khu lưu niệm tiêu biểu tại TP Sơn La.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - trung tâm lịch sử,Bảo tàng tỉnh Sơn La TP Sơn La Sơn La ảnh chính thức du lịch,Bảo tàng tỉnh Sơn La TP Sơn La Sơn La Bảo tàng/khu lưu niệm ảnh địa điểm du lịch,Bảo tàng tỉnh Sơn La TP Sơn La Sơn La Wikimedia Commons,Bảo tàng tỉnh Sơn La TP Sơn La Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0046,Tượng đài Bác Hồ với đồng bào Tây Bắc,Sơn La,Sơn La,TP Sơn La,"Quảng trường Tây Bắc, TP Sơn La",culture,Văn hóa,Bảo tàng/khu lưu niệm,Điểm bảo tàng/khu lưu niệm tiêu biểu tại TP Sơn La.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - trung tâm lịch sử,Tượng đài Bác Hồ với đồng bào Tây Bắc TP Sơn La Sơn La ảnh chính thức du lịch,Tượng đài Bác Hồ với đồng bào Tây Bắc TP Sơn La Sơn La Bảo tàng/khu lưu niệm ảnh địa điểm du lịch,Tượng đài Bác Hồ với đồng bào Tây Bắc TP Sơn La Sơn La Wikimedia Commons,Tượng đài Bác Hồ với đồng bào Tây Bắc TP Sơn La Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0071,Tượng đài Bác Hồ Mường La,Sơn La,Sơn La,Mường La,"Mường La, Sơn La",culture,Văn hóa,Bảo tàng/khu lưu niệm,Điểm bảo tàng/khu lưu niệm tiêu biểu tại Mường La.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Tượng đài Bác Hồ Mường La Mường La Sơn La ảnh chính thức du lịch,Tượng đài Bác Hồ Mường La Mường La Sơn La Bảo tàng/khu lưu niệm ảnh địa điểm du lịch,Tượng đài Bác Hồ Mường La Mường La Sơn La Wikimedia Commons,Tượng đài Bác Hồ Mường La Mường La Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0109,Khu di tích lịch sử cách mạng Việt Nam - Lào,Sơn La,Sơn La,Yên Châu,"Phiêng Khoài, Yên Châu, Sơn La",culture,Văn hóa,Bảo tàng/khu lưu niệm,Điểm bảo tàng/khu lưu niệm tiêu biểu tại Yên Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Khu di tích lịch sử cách mạng Việt Nam - Lào Yên Châu Sơn La ảnh chính thức du lịch,Khu di tích lịch sử cách mạng Việt Nam - Lào Yên Châu Sơn La Bảo tàng/khu lưu niệm ảnh địa điểm du lịch,Khu di tích lịch sử cách mạng Việt Nam - Lào Yên Châu Sơn La Wikimedia Commons,Khu di tích lịch sử cách mạng Việt Nam - Lào Yên Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0002,Rừng thông Bản Áng,Sơn La,Sơn La,Mộc Châu,"Đông Sang, Mộc Châu, Sơn La",culture,Văn hóa cộng đồng,Bản làng/chợ phiên,Điểm bản làng/chợ phiên tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Rừng thông Bản Áng Mộc Châu Sơn La ảnh chính thức du lịch,Rừng thông Bản Áng Mộc Châu Sơn La Bản làng/chợ phiên ảnh địa điểm du lịch,Rừng thông Bản Áng Mộc Châu Sơn La Wikimedia Commons,Rừng thông Bản Áng Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0003,Bản Áng,Sơn La,Sơn La,Mộc Châu,"Đông Sang, Mộc Châu, Sơn La",culture,Văn hóa cộng đồng,Bản làng/chợ phiên,Điểm bản làng/chợ phiên tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Bản Áng Mộc Châu Sơn La ảnh chính thức du lịch,Bản Áng Mộc Châu Sơn La Bản làng/chợ phiên ảnh địa điểm du lịch,Bản Áng Mộc Châu Sơn La Wikimedia Commons,Bản Áng Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0017,Ngũ động Bản Ôn,Sơn La,Sơn La,Mộc Châu,"Bản Ôn, Mộc Châu, Sơn La",culture,Văn hóa cộng đồng,Bản làng/chợ phiên,Điểm bản làng/chợ phiên tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Ngũ động Bản Ôn Mộc Châu Sơn La ảnh chính thức du lịch,Ngũ động Bản Ôn Mộc Châu Sơn La Bản làng/chợ phiên ảnh địa điểm du lịch,Ngũ động Bản Ôn Mộc Châu Sơn La Wikimedia Commons,Ngũ động Bản Ôn Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0021,Bản Pa Phách,Sơn La,Sơn La,Mộc Châu,"Đông Sang, Mộc Châu, Sơn La",culture,Văn hóa cộng đồng,Bản làng/chợ phiên,Điểm bản làng/chợ phiên tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Bản Pa Phách Mộc Châu Sơn La ảnh chính thức du lịch,Bản Pa Phách Mộc Châu Sơn La Bản làng/chợ phiên ảnh địa điểm du lịch,Bản Pa Phách Mộc Châu Sơn La Wikimedia Commons,Bản Pa Phách Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0022,Bản Hua Tạt,Sơn La,Sơn La,Vân Hồ,"Vân Hồ, Sơn La",culture,Văn hóa cộng đồng,Bản làng/chợ phiên,Điểm bản làng/chợ phiên tiêu biểu tại Vân Hồ.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Bản Hua Tạt Vân Hồ Sơn La ảnh chính thức du lịch,Bản Hua Tạt Vân Hồ Sơn La Bản làng/chợ phiên ảnh địa điểm du lịch,Bản Hua Tạt Vân Hồ Sơn La Wikimedia Commons,Bản Hua Tạt Vân Hồ Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0023,Bản Hua Tạt du lịch cộng đồng,Sơn La,Sơn La,Vân Hồ,"Vân Hồ, Sơn La",culture,Văn hóa cộng đồng,Bản làng/chợ phiên,Điểm bản làng/chợ phiên tiêu biểu tại Vân Hồ.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Bản Hua Tạt du lịch cộng đồng Vân Hồ Sơn La ảnh chính thức du lịch,Bản Hua Tạt du lịch cộng đồng Vân Hồ Sơn La Bản làng/chợ phiên ảnh địa điểm du lịch,Bản Hua Tạt du lịch cộng đồng Vân Hồ Sơn La Wikimedia Commons,Bản Hua Tạt du lịch cộng đồng Vân Hồ Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
