place_id,name,province,category_main,category_sub,app_category
HCM_0054,Khu đô thị Vạn Phúc City,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
HCM_0068,Nông trại Green Noen,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
HCM_0039,Phố lồng đèn Lương Nhữ Học,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
HCM_0080,SC VivoCity,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
HCM_0045,Sân bay Tân Sơn Nhất viewpoint,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
HCM_0055,The Global City,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
HCM_0060,Tu viện Khánh An,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
HCM_0100,Việt Nam Quốc Tự,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
HCM_0069,Vườn trái cây Trung An,TP Hồ Chí Minh,Di tích,Điểm tham quan văn hóa,heritage
TH_0011,Bãi biển Hải Hòa,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0001,Bãi biển Sầm Sơn,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0091,Bản Mạ Pù Luông,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0039,Bản Đôn Pù Luông,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0092,Bản Ươi Pù Luông,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0093,Chợ Sầm Sơn,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0095,Chợ hải sản Hải Hòa,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0007,Chợ đêm Sầm Sơn,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0019,Di sản thế giới Thành Nhà Hồ,Thanh Hóa,Văn hóa,Di tích lịch sử/bảo tàng,culture
TH_0008,FLC Sầm Sơn Beach & Golf Resort,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0047,Guồng nước Pù Luông,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0023,Khu di tích Lam Kinh,Thanh Hóa,Văn hóa,Di tích lịch sử/bảo tàng,culture
TH_0038,Khu du lịch Pù Luông,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0057,Khu du lịch sinh thái Bến En,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0002,Quảng trường biển Sầm Sơn,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0058,Vườn quốc gia Bến En,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0024,Điện Lam Kinh,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0005,Đền Cô Tiên Sầm Sơn,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0045,Đỉnh Pù Luông,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0012,Bãi biển Hải Thanh,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0009,Bãi biển Hải Tiến,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0016,Bãi biển Quảng Nham,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0013,Bãi Đông Nghi Sơn,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0050,Bản Hang Quan Hóa,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0040,Bản Hiêu,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0042,Bản Kho Mường,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0044,Bản Son Bá Mười,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0033,Bảo tàng tỉnh Thanh Hóa,Thanh Hóa,Văn hóa,Di tích lịch sử/bảo tàng,culture
TH_0088,Chùa Am Tiên Triệu Sơn,Thanh Hóa,Tâm linh,Chùa/thiền viện,religious
TH_0022,Chùa Du Anh,Thanh Hóa,Tâm linh,Chùa/thiền viện,religious
TH_0082,Chùa Thanh Hà,Thanh Hóa,Tâm linh,Chùa/thiền viện,religious
TH_0046,Chợ phiên Phố Đoàn,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0053,Cổng trời Mường Lát,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0054,Cột mốc ngã ba biên giới Mường Lát,Thanh Hóa,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
TH_0068,Cửa biển Lạch Trường,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0069,Di tích Hàm Rồng,Thanh Hóa,Văn hóa,Di tích lịch sử/bảo tàng,culture
TH_0049,Hang Co Phường,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0086,Hang Con Moong,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0043,Hang Dơi Kho Mường,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0003,Hòn Trống Mái,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0063,Hồ Cửa Đạt,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0059,Hồ Sông Mực,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0018,Khu bảo tồn biển Hòn Mê,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0084,Khu di tích Phố Cát,Thanh Hóa,Văn hóa,Di tích lịch sử/bảo tàng,culture
TH_0028,Khu di tích Phủ Trịnh,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0029,Khu di tích đền Bà Triệu,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0087,Khu du lịch Am Tiên Thanh Hóa,Thanh Hóa,Tâm linh,Chùa/thiền viện,religious
TH_0010,Khu du lịch biển Hải Tiến,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0051,Khu du lịch cộng đồng Mường Ca Da,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0066,Khu du lịch sinh thái Thác Mây,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0017,Khu du lịch sinh thái biển Hải Lĩnh,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0073,Làng cổ Đông Sơn,Thanh Hóa,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
TH_0078,Làng nghề bánh gai Tứ Trụ,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0075,Làng nghề chiếu cói Nga Sơn,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0076,Làng nghề nước mắm Khúc Phụ,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0077,Làng nghề đá mỹ nghệ Đông Sơn,Thanh Hóa,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TH_0025,Lăng vua Lê Thái Tổ,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0071,Núi Hàm Rồng Thanh Hóa,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0089,Núi Nưa,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0006,Núi Trường Lệ,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0055,Suối cá thần Cẩm Lương,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0041,Thác Hiêu,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0052,Thác Ma Hao,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0065,Thác Mây Thạch Thành,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0062,Thác Yên,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0032,Thái miếu nhà Lê,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0085,Vườn quốc gia Cúc Phương phía Thanh Hóa,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0014,Đảo Nghi Sơn,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0060,Đảo hồ Sông Mực,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0031,Đền Cô Chín,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0064,Đền Cửa Đạt,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0081,Đền Lạch Bạng,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0090,Đền Nưa,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0015,Đền Quang Trung Nghi Sơn,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0030,Đền Sòng Sơn,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0027,Đền thờ Lê Hoàn,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0083,Đền thờ Lê Lai,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0037,Đền thờ Trần Khát Chân,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0004,Đền Độc Cước,Thanh Hóa,Tâm linh,Đền/phủ/miếu,religious
TH_0056,Động Cây Đăng,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0021,Động Hồ Công,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0072,Động Long Quang,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0067,Động Từ Thức,Thanh Hóa,Thiên nhiên,Biển/rừng/danh thắng/sinh thái,beach
TH_0079,Chợ Tây Thành,Thanh Hóa,Ẩm thực,Chợ/đặc sản,food
TH_0036,Chợ Vườn Hoa,Thanh Hóa,Ẩm thực,Chợ/đặc sản,food
TH_0094,Chợ hải sản Hải Tiến,Thanh Hóa,Ẩm thực,Chợ/đặc sản,food
TH_0035,Công viên Hội An Thanh Hóa,Thanh Hóa,Giải trí,Công viên/khu vui chơi,checkin
TH_0026,Cầu Bạch Lam,Thanh Hóa,Di tích,Điểm tham quan văn hóa,heritage
TH_0070,Cầu Hàm Rồng,Thanh Hóa,Di tích,Điểm tham quan văn hóa,heritage
TH_0074,Di chỉ Đông Sơn,Thanh Hóa,Di tích,Điểm tham quan văn hóa,heritage
TH_0048,Khu bảo tồn thiên nhiên Pù Hu,Thanh Hóa,Di tích,Điểm tham quan văn hóa,heritage
TH_0061,Khu bảo tồn thiên nhiên Xuân Liên,Thanh Hóa,Di tích,Điểm tham quan văn hóa,heritage
TH_0080,Khu du lịch sinh thái Hải Lĩnh,Thanh Hóa,Di tích,Điểm tham quan văn hóa,heritage
TH_0034,Quảng trường Lam Sơn,Thanh Hóa,Giải trí,Công viên/khu vui chơi,checkin
TH_0020,Đàn tế Nam Giao Tây Đô,Thanh Hóa,Di tích,Điểm tham quan văn hóa,heritage
TB_0048,Chùa Keo Hành Cung,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0001,Chùa Keo Thái Bình,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0012,Cồn Vành,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,nature
TB_0061,Cồn Vành Lighthouse Viewpoint,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,nature
TB_0013,Cồn Đen,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,religious
TB_0002,Gác chuông Chùa Keo,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0055,Khu sinh thái Cồn Vành,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,nature
TB_0056,Khu sinh thái Cồn Đen,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,religious
TB_0003,Đền Đồng Bằng,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0011,Biển Đồng Châu,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,beach
TB_0058,Bến cá Cửa Lân,Thái Bình,Di tích,Điểm tham quan văn hóa,heritage
TB_0045,Chùa Báo Quốc Thái Bình,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0038,Chùa Bồ,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0067,Chùa Cao Linh Thái Bình,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0054,Chùa Hội,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0040,Chùa La Vân,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0043,Chùa Từ Xuyên,Thái Bình,Tâm linh,Chùa/thiền viện,religious
TB_0017,Cánh đồng muối Thái Bình,Thái Bình,Di tích,Điểm tham quan văn hóa,heritage
TB_0015,Cồn Thủ,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,nature
TB_0059,Cửa Diêm Điền,Thái Bình,Di tích,Điểm tham quan văn hóa,heritage
TB_0016,Khu bảo tồn thiên nhiên Tiền Hải,Thái Bình,Di tích,Điểm tham quan văn hóa,heritage
TB_0027,Làng nghề bánh cáy Nguyễn,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0024,Làng nghề chạm bạc Đông Xâm,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0021,Làng nghề chạm bạc Đồng Xâm,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0025,Làng nghề dệt chiếu Hới,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0028,Làng nghề làm nón lá Nam Phú,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0029,Làng nghề mây tre đan Tây An,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0064,Làng nghề mộc Vũ Thư,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0026,Làng nghề thêu Minh Lãng,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0063,Làng nghề đúc đồng An Lộng,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0023,Làng vườn Bách Thuận,Thái Bình,Làng nghề,Trải nghiệm văn hóa,culture
TB_0007,Lăng mộ các vua Trần,Thái Bình,Di tích,Điểm tham quan văn hóa,heritage
TB_0018,Nhà thờ Bác Trạch,Thái Bình,Tôn giáo,Nhà thờ Công giáo,religious
TB_0033,Nhà thờ Chính tòa Thái Bình,Thái Bình,Tôn giáo,Nhà thờ Công giáo,religious
TB_0019,Nhà thờ Trung Đồng,Thái Bình,Tôn giáo,Nhà thờ Công giáo,religious
TB_0014,Rừng ngập mặn Thụy Trường,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,nature
TB_0060,Thị trấn Diêm Điền,Thái Bình,Di tích,Điểm tham quan văn hóa,heritage
TB_0065,Vườn hoa thành phố Thái Bình,Thái Bình,Di tích,Điểm tham quan văn hóa,heritage
TB_0009,Đình An Cố,Thái Bình,Di tích,Đình làng,heritage
TB_0042,Đình Thượng Liệt,Thái Bình,Di tích,Đình làng,heritage
TB_0046,Đình Thượng Phúc,Thái Bình,Di tích,Đình làng,heritage
TB_0041,Đình Tô Đê,Thái Bình,Di tích,Đình làng,heritage
TB_0053,Đình Tống Vũ,Thái Bình,Di tích,Đình làng,heritage
TB_0057,Đường ven biển Thái Bình,Thái Bình,Thiên nhiên,Danh thắng/sinh thái,beach
TB_0004,Đền A Sào,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0010,Đền Hét,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0037,Đền Quan Thái Bình,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0044,Đền Rèm,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0008,Đền Tiên La,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0006,Đền Trần Thái Bình,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0022,Đền thờ Bùi Viện,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0066,Đền thờ Hoàng Công Chất,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0052,Đền thờ Lê Quý Đôn,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0049,Đền thờ Nguyễn Công Trứ Thái Bình,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0062,Đền thờ Trạng nguyên Phạm Đôn Lễ,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0039,Đền Đồng Bảy,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0047,Đền Đồng Nê,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0020,Đền Đồng Xâm,Thái Bình,Tâm linh,Đền/phủ/miếu,religious
TB_0030,Bảo tàng Thái Bình,Thái Bình,Văn hóa,Bảo tàng/khu lưu niệm,culture
TB_0034,Chợ Bo Thái Bình,Thái Bình,Ẩm thực,Chợ/đặc sản,food
TB_0032,Công viên Kỳ Bá,Thái Bình,Giải trí,Công viên/khu vui chơi,checkin
TB_0005,Khu lưu niệm Lê Quý Đôn,Thái Bình,Văn hóa,Bảo tàng/khu lưu niệm,culture
TB_0050,Khu lưu niệm Nguyễn Đức Cảnh,Thái Bình,Văn hóa,Bảo tàng/khu lưu niệm,culture
TB_0051,Nhà lưu niệm Bác Hồ tại Thái Bình,Thái Bình,Văn hóa,Bảo tàng/khu lưu niệm,culture
TB_0036,Phố đi bộ Thái Bình,Thái Bình,Giải trí,Công viên/khu vui chơi,checkin
TB_0031,Quảng trường 14/10,Thái Bình,Giải trí,Công viên/khu vui chơi,checkin
TB_0035,Vincom Plaza Thái Bình,Thái Bình,Giải trí,Công viên/khu vui chơi,checkin
TN_0082,Khu trải nghiệm trà Tân Cương,Thái Nguyên,Làng nghề,Trải nghiệm văn hóa,culture
TN_0085,Đồi chè Tân Cương view point,Thái Nguyên,Làng nghề,Trải nghiệm văn hóa,culture
TN_0083,Bản Quyên Định Hóa,Thái Nguyên,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TN_0080,Di tích lịch sử Địa điểm thành lập cơ sở Đảng đầu tiên Thái Nguyên,Thái Nguyên,Văn hóa,Di tích lịch sử/bảo tàng,culture
TN_0077,Hồ Suối Lạnh,Thái Nguyên,Thiên nhiên,Danh thắng/sinh thái,mountain
TN_0081,Khu di tích lịch sử Thanh niên xung phong Đại đội 915,Thái Nguyên,Văn hóa,Di tích lịch sử/bảo tàng,culture
TN_0078,Khu sinh thái hồ Suối Lạnh,Thái Nguyên,Thiên nhiên,Danh thắng/sinh thái,mountain
TN_0074,Làng nghề bánh chưng Bờ Đậu,Thái Nguyên,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TN_0079,Làng nghề trồng hoa Phổ Yên,Thái Nguyên,Văn hóa cộng đồng,Bản làng/chợ phiên,culture
TN_0084,Thác Khuôn Tát 7 tầng,Thái Nguyên,Thiên nhiên,Danh thắng/sinh thái,mountain
TN_0076,Đền Giá,Thái Nguyên,Tâm linh,Đền/phủ/miếu,religious
TN_0075,Chợ Bờ Đậu,Thái Nguyên,Ẩm thực,Chợ/đặc sản,food
TN_0073,Chợ Định Hóa,Thái Nguyên,Ẩm thực,Chợ/đặc sản,food
TTH_0071,Biển Lăng Cô,Thừa Thiên Huế,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
TTH_0032,Chùa Thiên Mụ,Thừa Thiên Huế,Tâm linh,Chùa/thiền viện,religious
TTH_0128,Chợ biển Lăng Cô,Thừa Thiên Huế,Tâm linh,Đền/phủ/miếu/lăng tẩm,religious
TTH_0123,Chợ nổi phá Tam Giang,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0002,Kinh thành Huế,Thừa Thiên Huế,Văn hóa,Di tích lịch sử/bảo tàng,culture
TTH_0100,Laguna Lăng Cô,Thừa Thiên Huế,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
TTH_0129,Lăng Cô viewpoint,Thừa Thiên Huế,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
TTH_0026,Lăng Khải Định,Thừa Thiên Huế,Tâm linh,Đền/phủ/miếu/lăng tẩm,religious
TTH_0025,Lăng Minh Mạng,Thừa Thiên Huế,Tâm linh,Đền/phủ/miếu/lăng tẩm,religious
TTH_0024,Lăng Tự Đức,Thừa Thiên Huế,Tâm linh,Đền/phủ/miếu/lăng tẩm,religious
TTH_0080,Ngũ Hồ Bạch Mã,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0063,Phá Tam Giang,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0122,Phá Tam Giang hoàng hôn,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0101,Sân golf Laguna Lăng Cô,Thừa Thiên Huế,Tâm linh,Đền/phủ/miếu/lăng tẩm,religious
TTH_0038,Thiền viện Trúc Lâm Bạch Mã,Thừa Thiên Huế,Tâm linh,Chùa/thiền viện,religious
TTH_0076,Vườn quốc gia Bạch Mã,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0072,Vịnh Lăng Cô,Thừa Thiên Huế,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
TTH_0003,Đại Nội Huế,Thừa Thiên Huế,Văn hóa,Di tích lịch sử/bảo tàng,culture
TTH_0077,Đỉnh Bạch Mã,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0099,Biển Cảnh Dương Huế,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0069,Biển Hải Dương Huế,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0068,Biển Thuận An,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0070,Biển Vinh Thanh,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0130,Bãi Chuối Huế,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0092,Bản A Nôr,Thừa Thiên Huế,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
TTH_0034,Chùa Báo Quốc,Thừa Thiên Huế,Tâm linh,Chùa/thiền viện,religious
TTH_0035,Chùa Diệu Đế,Thừa Thiên Huế,Tâm linh,Chùa/thiền viện,religious
TTH_0037,Chùa Huyền Không Sơn Thượng,Thừa Thiên Huế,Tâm linh,Chùa/thiền viện,religious
TTH_0036,Chùa Từ Hiếu,Thừa Thiên Huế,Tâm linh,Chùa/thiền viện,religious
TTH_0039,Chùa Từ Lâm,Thừa Thiên Huế,Tâm linh,Chùa/thiền viện,religious
TTH_0033,Chùa Từ Đàm,Thừa Thiên Huế,Tâm linh,Chùa/thiền viện,religious
TTH_0127,Chợ cá Thuận An,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0048,Chợ đêm Huế,Thừa Thiên Huế,Văn hóa cộng đồng,Bản làng/làng nghề/chợ,culture
TTH_0120,Cầu ngói Thanh Toàn làng cổ,Thừa Thiên Huế,Thiên nhiên,Biển đảo/rừng núi/sinh thái,beach
TTH_0097,Cửa biển Tư Hiền,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0010,Cửu Đỉnh Huế,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0004,Hoàng thành Huế,Thừa Thiên Huế,Văn hóa,Di tích lịch sử/bảo tàng,culture
TTH_0116,Hồ Thủy Tiên,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
TTH_0131,Hồ Truồi,Thừa Thiên Huế,Thiên nhiên,Biển/đầm phá/rừng/sinh thái,beach
